DateTime,Time,MeasurementCount,OverallJudgment,#d1,#d2,Judgment1,Judgment2,Judgment3,Judgment4,WireLength,WireWidth,TerminalWidth,WireTerminalDistance,WireAngle,InspectionArea,UnpeeledArea,#go,#auto,OutputBufferMargin
28/08/2024,23:53:56,68281706,OK,0,0,0,0,0,0,0.22884,0.06004,0.09796,0.19592,83.41016,0.00868,0.00017,3,1,100
28/08/2024,23:53:56,68281705,OK,0,0,0,0,0,0,0.23299,0.06004,0.08216,0.17538,84.98047,0.00876,0.00017,1,0,100
28/08/2024,23:53:56,68281704,OK,0,0,0,0,0,0,0.23299,0.06004,0.08216,0.17538,84.98047,0.00876,0.00017,2,1,100
28/08/2024,23:53:56,68281703,OK,0,0,0,0,0,0,0.20205,0.06004,0.08216,0.21014,81.62109,0.0075,0.00017,1,0,100
28/08/2024,23:53:56,68281702,OK,0,0,0,0,0,0,0.20205,0.06004,0.08216,0.21014,81.62109,0.0075,0.00017,1,1,100
28/08/2024,23:53:55,68281701,OK,0,0,0,0,0,0,0.20224,0.06004,0.08848,0.19118,82.77344,0.0075,0.00017,1,0,100
28/08/2024,23:53:55,68281700,OK,0,0,0,0,0,0,0.20224,0.06004,0.08848,0.19118,82.77344,0.0075,0.00017,4,1,100
28/08/2024,23:53:55,68281699,OK,0,0,0,0,0,0,0.24604,0.06004,0.0948,0.18486,83.3125,0.00901,0.00017,1,0,100
28/08/2024,23:53:55,68281698,OK,0,0,0,0,0,0,0.24604,0.06004,0.0948,0.18486,83.3125,0.00901,0.00017,3,1,100
28/08/2024,23:53:55,68281697,OK,0,0,0,0,0,0,0.25701,0.06004,0.08532,0.21172,88.25391,0.0092,0.00017,1,0,100
28/08/2024,23:53:55,68281696,OK,0,0,0,0,0,0,0.25701,0.06004,0.08532,0.21172,88.25391,0.0092,0.00017,2,1,100
28/08/2024,23:53:55,68281695,OK,0,0,0,0,0,0,0.19689,0.06004,0.08848,0.2133,81.03516,0.00737,0.00017,1,0,100
28/08/2024,23:53:55,68281694,OK,0,0,0,0,0,0,0.19689,0.06004,0.08848,0.2133,81.03516,0.00737,0.00017,1,1,100
28/08/2024,23:53:54,68281693,OK,0,0,0,0,0,0,0.19971,0.0632,0.09164,0.17538,83.30078,0.00743,0.00017,1,0,100
28/08/2024,23:53:54,68281692,OK,0,0,0,0,0,0,0.19971,0.0632,0.09164,0.17538,83.30078,0.00743,0.00017,4,1,100
28/08/2024,23:53:54,68281691,OK,0,0,0,0,0,0,0.2484,0.06004,0.0948,0.18802,84.77344,0.00908,0.00017,1,0,100
28/08/2024,23:53:54,68281690,OK,0,0,0,0,0,0,0.2484,0.06004,0.0948,0.18802,84.77344,0.00908,0.00017,3,1,100
28/08/2024,23:53:54,68281689,OK,0,0,0,0,0,0,0.2605,0.05688,0.08848,0.21804,88.58984,0.00929,0.00017,1,0,100
28/08/2024,23:53:54,68281688,OK,0,0,0,0,0,0,0.2605,0.05688,0.08848,0.21804,88.58984,0.00929,0.00017,2,1,100
28/08/2024,23:53:54,68281687,OK,0,0,0,0,0,0,0.19732,0.06004,0.08848,0.2133,80.84375,0.00742,0.00017,1,0,100
28/08/2024,23:53:53,68281686,OK,0,0,0,0,0,0,0.19732,0.06004,0.08848,0.2133,80.84375,0.00742,0.00017,1,1,100
28/08/2024,23:53:53,68281685,OK,0,0,0,0,0,0,0.19694,0.0632,0.09164,0.19118,82.51563,0.00742,0.00017,1,0,100
28/08/2024,23:53:53,68281684,OK,0,0,0,0,0,0,0.19694,0.0632,0.09164,0.19118,82.51563,0.00742,0.00017,4,1,100
28/08/2024,23:53:53,68281683,OK,0,0,0,0,0,0,0.25174,0.06004,0.09796,0.1738,85.62109,0.00914,0.00017,1,0,100
28/08/2024,23:53:53,68281682,OK,0,0,0,0,0,0,0.25174,0.06004,0.09796,0.1738,85.62109,0.00914,0.00017,3,1,100
28/08/2024,23:53:53,68281681,OK,0,0,0,0,0,0,0.25813,0.06004,0.079,0.21804,87.35937,0.00927,0.00017,1,0,100
28/08/2024,23:53:53,68281680,OK,0,0,0,0,0,0,0.25813,0.06004,0.079,0.21804,87.35937,0.00927,0.00017,2,1,100
28/08/2024,23:53:52,68281679,OK,0,0,0,0,0,0,0.19209,0.06004,0.09164,0.2054,81.35938,0.0073,0.00017,1,0,100
28/08/2024,23:53:52,68281678,OK,0,0,0,0,0,0,0.19209,0.06004,0.09164,0.2054,81.35938,0.0073,0.00017,1,1,100
28/08/2024,23:53:52,68281677,OK,0,0,0,0,0,0,0.19914,0.06004,0.0948,0.19118,82.21094,0.00743,0.00017,1,0,100
28/08/2024,23:53:52,68281676,OK,0,0,0,0,0,0,0.19914,0.06004,0.0948,0.19118,82.21094,0.00743,0.00017,4,1,100
28/08/2024,23:53:52,68281675,OK,0,0,0,0,0,0,0.24701,0.06004,0.09796,0.19276,82.94531,0.00901,0.00017,1,0,100
28/08/2024,23:53:52,68281674,OK,0,0,0,0,0,0,0.24701,0.06004,0.09796,0.19276,82.94531,0.00901,0.00017,3,1,100
28/08/2024,23:53:52,68281673,OK,0,0,0,0,0,0,0.262,0.06004,0.08216,0.17854,86.52344,0.00935,0.00017,1,0,100
28/08/2024,23:53:52,68281672,OK,0,0,0,0,0,0,0.262,0.06004,0.08216,0.17854,86.52344,0.00935,0.00017,2,1,100
28/08/2024,23:53:51,68281671,OK,0,0,0,0,0,0,0.19279,0.06004,0.08848,0.20698,81.53516,0.00729,0.00017,1,0,100
28/08/2024,23:53:51,68281670,OK,0,0,0,0,0,0,0.19279,0.06004,0.08848,0.20698,81.53516,0.00729,0.00017,1,1,100
28/08/2024,23:53:51,68281669,OK,0,0,0,0,0,0,0.21442,0.06004,0.08848,0.1975,80.71484,0.00774,0.00017,1,0,100
28/08/2024,23:53:51,68281668,OK,0,0,0,0,0,0,0.21442,0.06004,0.08848,0.1975,80.71484,0.00774,0.00017,4,1,100
28/08/2024,23:53:51,68281667,OK,0,0,0,0,0,0,0.19387,0.0632,0.0948,0.23384,78.71484,0.00799,0.00017,1,0,100
28/08/2024,23:53:51,68281666,OK,0,0,0,0,0,0,0.19387,0.0632,0.0948,0.23384,78.71484,0.00799,0.00017,3,1,100
28/08/2024,23:53:51,68281665,OK,0,0,0,0,0,0,0.20375,0.06004,0.08532,0.18012,88.03516,0.00813,0.00017,1,0,100
28/08/2024,23:53:51,68281664,OK,0,0,0,0,0,0,0.20375,0.06004,0.08532,0.18012,88.03516,0.00813,0.00017,2,1,100
28/08/2024,23:53:50,68281663,OK,0,0,0,0,0,0,0.20725,0.0632,0.09164,0.20698,81.34766,0.0076,0.00017,1,0,100
28/08/2024,23:53:50,68281662,OK,0,0,0,0,0,0,0.20725,0.0632,0.09164,0.20698,81.34766,0.0076,0.00017,1,1,100
28/08/2024,23:53:50,68281661,OK,0,0,0,0,0,0,0.21106,0.06004,0.09796,0.18644,83.55469,0.0077,0.00017,1,0,100
28/08/2024,23:53:50,68281660,OK,0,0,0,0,0,0,0.21106,0.06004,0.09796,0.18644,83.55469,0.0077,0.00017,4,1,100
28/08/2024,23:53:50,68281659,OK,0,0,0,0,0,0,0.20057,0.06004,0.10112,0.23542,80.22266,0.00807,0.00017,1,0,100
28/08/2024,23:53:50,68281658,OK,0,0,0,0,0,0,0.20057,0.06004,0.10112,0.23542,80.22266,0.00807,0.00017,3,1,100
28/08/2024,23:53:50,68281657,OK,0,0,0,0,0,0,0.20929,0.06004,0.08532,0.17064,89.64844,0.00827,0.00017,1,0,100
28/08/2024,23:53:49,68281656,OK,0,0,0,0,0,0,0.20929,0.06004,0.08532,0.17064,89.64844,0.00827,0.00017,2,1,100
28/08/2024,23:53:49,68281655,OK,0,0,0,0,0,0,0.20695,0.06004,0.08848,0.19434,81.76563,0.0076,0.00017,1,0,100
28/08/2024,23:53:49,68281654,OK,0,0,0,0,0,0,0.20695,0.06004,0.08848,0.19434,81.76563,0.0076,0.00017,1,1,100
28/08/2024,23:53:49,68281653,OK,0,0,0,0,0,0,0.20608,0.06004,0.09164,0.1896,81.35938,0.00759,0.00017,1,0,100
28/08/2024,23:53:49,68281652,OK,0,0,0,0,0,0,0.20608,0.06004,0.09164,0.1896,81.35938,0.00759,0.00017,4,1,100
28/08/2024,23:53:49,68281651,OK,0,0,0,0,0,0,0.19614,0.06004,0.0948,0.24806,78.16797,0.008,0.00017,1,0,100
28/08/2024,23:53:49,68281650,OK,0,0,0,0,0,0,0.19614,0.06004,0.0948,0.24806,78.16797,0.008,0.00017,3,1,100
28/08/2024,23:53:48,68281649,OK,0,0,0,0,0,0,0.21211,0.06004,0.08532,0.16432,88.46094,0.00832,0.00045,1,0,100
28/08/2024,23:53:48,68281648,OK,0,0,0,0,0,0,0.21211,0.06004,0.08532,0.16432,88.46094,0.00832,0.00045,2,1,100
28/08/2024,23:53:48,68281647,OK,0,0,0,0,0,0,0.20157,0.0632,0.08848,0.19592,82.62109,0.00746,0.00017,1,0,100
28/08/2024,23:53:48,68281646,OK,0,0,0,0,0,0,0.20157,0.0632,0.08848,0.19592,82.62109,0.00746,0.00017,1,1,100
28/08/2024,23:53:48,68281645,OK,0,0,0,0,0,0,0.20628,0.06004,0.08848,0.18802,82.07422,0.00756,0.00017,1,0,100
28/08/2024,23:53:48,68281644,OK,0,0,0,0,0,0,0.20628,0.06004,0.08848,0.18802,82.07422,0.00756,0.00017,4,1,100
28/08/2024,23:53:48,68281643,OK,0,0,0,0,0,0,0.19097,0.0632,0.09796,0.23858,80.29297,0.00788,0.00017,1,0,100
28/08/2024,23:53:48,68281642,OK,0,0,0,0,0,0,0.19097,0.0632,0.09796,0.23858,80.29297,0.00788,0.00017,3,1,100
28/08/2024,23:53:47,68281641,OK,0,0,0,0,0,0,0.20825,0.06004,0.08532,0.18012,87.56641,0.00825,0.00017,1,0,100
28/08/2024,23:53:47,68281640,OK,0,0,0,0,0,0,0.20825,0.06004,0.08532,0.18012,87.56641,0.00825,0.00017,2,1,100
28/08/2024,23:53:47,68281639,OK,0,0,0,0,0,0,0.20575,0.06004,0.08848,0.21014,82.31641,0.00757,0.00017,1,0,100
28/08/2024,23:53:47,68281638,OK,0,0,0,0,0,0,0.20575,0.06004,0.08848,0.21014,82.31641,0.00757,0.00017,1,1,100
28/08/2024,23:53:47,68281637,OK,0,0,0,0,0,0,0.20204,0.06004,0.09164,0.18012,83.94141,0.0075,0.00017,1,0,100
28/08/2024,23:53:47,68281636,OK,0,0,0,0,0,0,0.20204,0.06004,0.09164,0.18012,83.94141,0.0075,0.00017,4,1,100
28/08/2024,23:53:47,68281635,OK,0,0,0,0,0,0,0.22514,0.06004,0.09796,0.23384,79.80469,0.00861,0.00017,1,0,100
28/08/2024,23:53:47,68281634,OK,0,0,0,0,0,0,0.22514,0.06004,0.09796,0.23384,79.80469,0.00861,0.00017,3,1,100
28/08/2024,23:53:46,68281633,OK,0,0,0,0,0,0,0.24016,0.06004,0.08848,0.15326,89.94141,0.00889,0.00017,1,0,100
28/08/2024,23:53:46,68281632,OK,0,0,0,0,0,0,0.24016,0.06004,0.08848,0.15326,89.94141,0.00889,0.00017,2,1,100
28/08/2024,23:53:46,68281631,OK,0,0,0,0,0,0,0.20238,0.06004,0.09164,0.19908,82.96094,0.00751,0.00017,1,0,100
28/08/2024,23:53:46,68281630,OK,0,0,0,0,0,0,0.20238,0.06004,0.09164,0.19908,82.96094,0.00751,0.00017,1,1,100
28/08/2024,23:53:46,68281629,OK,0,0,0,0,0,0,0.20831,0.06004,0.09796,0.18328,83.79687,0.00764,0.00017,1,0,100
28/08/2024,23:53:46,68281628,OK,0,0,0,0,0,0,0.20831,0.06004,0.09796,0.18328,83.79687,0.00764,0.00017,4,1,100
28/08/2024,23:53:46,68281627,OK,0,0,0,0,0,0,0.23379,0.0632,0.0948,0.23068,79.42578,0.00876,0.00126,1,0,100
28/08/2024,23:53:45,68281626,OK,0,0,0,0,0,0,0.23379,0.0632,0.0948,0.23068,79.42578,0.00876,0.00126,3,1,100
28/08/2024,23:53:45,68281625,OK,0,0,0,0,0,0,0.24603,0.06004,0.08216,0.15958,88.48828,0.00901,0.00017,1,0,100
28/08/2024,23:53:45,68281624,OK,0,0,0,0,0,0,0.24603,0.06004,0.08216,0.15958,88.48828,0.00901,0.00017,2,1,100
28/08/2024,23:53:45,68281623,OK,0,0,0,0,0,0,0.20236,0.06004,0.08532,0.20224,81.70703,0.00748,0.00017,1,0,100
28/08/2024,23:53:45,68281622,OK,0,0,0,0,0,0,0.20236,0.06004,0.08532,0.20224,81.70703,0.00748,0.00017,1,1,100
28/08/2024,23:53:45,68281621,OK,0,0,0,0,0,0,0.21091,0.0632,0.09796,0.1975,82.00391,0.00769,0.00017,1,0,100
28/08/2024,23:53:45,68281620,OK,0,0,0,0,0,0,0.21091,0.0632,0.09796,0.1975,82.00391,0.00769,0.00017,4,1,100
28/08/2024,23:53:44,68281619,OK,0,0,0,0,0,0,0.23685,0.06004,0.10744,0.24174,78.5625,0.00882,0.00017,1,0,100
28/08/2024,23:53:44,68281618,OK,0,0,0,0,0,0,0.23685,0.06004,0.10744,0.24174,78.5625,0.00882,0.00017,3,1,100
28/08/2024,23:53:44,68281617,OK,0,0,0,0,0,0,0.25037,0.06004,0.09164,0.15484,89.28516,0.00909,0.00017,1,0,100
28/08/2024,23:53:44,68281616,OK,0,0,0,0,0,0,0.25037,0.06004,0.09164,0.15484,89.28516,0.00909,0.00017,2,1,100
28/08/2024,23:53:44,68281615,OK,0,0,0,0,0,0,0.20252,0.06004,0.08532,0.19276,82.64844,0.0075,0.00017,1,0,100
28/08/2024,23:53:44,68281614,OK,0,0,0,0,0,0,0.20252,0.06004,0.08532,0.19276,82.64844,0.0075,0.00017,1,1,100
28/08/2024,23:53:44,68281613,OK,0,0,0,0,0,0,0.20837,0.05688,0.10112,0.18644,82.84375,0.00762,0.00017,1,0,100
28/08/2024,23:53:44,68281612,OK,0,0,0,0,0,0,0.20837,0.05688,0.10112,0.18644,82.84375,0.00762,0.00017,4,1,100
28/08/2024,23:53:43,68281611,OK,0,0,0,0,0,0,0.23089,0.06004,0.09796,0.21172,81.16406,0.00869,0.00017,1,0,100
28/08/2024,23:53:43,68281610,OK,0,0,0,0,0,0,0.23089,0.06004,0.09796,0.21172,81.16406,0.00869,0.00017,3,1,100
28/08/2024,23:53:43,68281609,OK,0,0,0,0,0,0,0.24163,0.06004,0.08532,0.16748,88.21875,0.00894,0.00017,1,0,100
28/08/2024,23:53:43,68281608,OK,0,0,0,0,0,0,0.24163,0.06004,0.08532,0.16748,88.21875,0.00894,0.00017,2,1,100
28/08/2024,23:53:43,68281607,OK,0,0,0,0,0,0,0.20094,0.06004,0.08532,0.20224,82.73828,0.00746,0.00017,1,0,100
28/08/2024,23:53:43,68281606,OK,0,0,0,0,0,0,0.20094,0.06004,0.08532,0.20224,82.73828,0.00746,0.00017,1,1,100
28/08/2024,23:53:43,68281605,OK,0,0,0,0,0,0,0.20605,0.0632,0.09796,0.20066,82.63672,0.00756,0.00017,1,0,100
28/08/2024,23:53:42,68281604,OK,0,0,0,0,0,0,0.20605,0.0632,0.09796,0.20066,82.63672,0.00756,0.00017,4,1,100
28/08/2024,23:53:42,68281603,OK,0,0,0,0,0,0,0.26327,0.05688,0.0948,0.18328,84.98438,0.00937,0.00017,1,0,100
28/08/2024,23:53:42,68281602,OK,0,0,0,0,0,0,0.26327,0.05688,0.0948,0.18328,84.98438,0.00937,0.00017,3,1,100
28/08/2024,23:53:42,68281601,OK,0,0,0,0,0,0,0.26946,0.05688,0.08532,0.18802,85.32422,0.00947,0.00017,1,0,100
28/08/2024,23:53:42,68281600,OK,0,0,0,0,0,0,0.26946,0.05688,0.08532,0.18802,85.32422,0.00947,0.00017,2,1,100
28/08/2024,23:53:42,68281599,OK,0,0,0,0,0,0,0.20334,0.0632,0.09164,0.20698,80.94922,0.00752,0.00017,1,0,100
28/08/2024,23:53:42,68281598,OK,0,0,0,0,0,0,0.20334,0.0632,0.09164,0.20698,80.94922,0.00752,0.00017,1,1,100
28/08/2024,23:53:42,68281597,OK,0,0,0,0,0,0,0.21374,0.06004,0.09164,0.19592,81.57422,0.00775,0.00017,1,0,100
28/08/2024,23:53:41,68281596,OK,0,0,0,0,0,0,0.21374,0.06004,0.09164,0.19592,81.57422,0.00775,0.00017,4,1,100
28/08/2024,23:53:41,68281595,OK,0,0,0,0,0,0,0.27392,0.06004,0.0948,0.17854,85.68359,0.00959,0.00017,1,0,100
28/08/2024,23:53:41,68281594,OK,0,0,0,0,0,0,0.27392,0.06004,0.0948,0.17854,85.68359,0.00959,0.00017,3,1,100
28/08/2024,23:53:41,68281593,OK,0,0,0,0,0,0,0.27855,0.06004,0.08532,0.18328,86.13672,0.00968,0.00017,1,0,100
28/08/2024,23:53:41,68281592,OK,0,0,0,0,0,0,0.27855,0.06004,0.08532,0.18328,86.13672,0.00968,0.00017,2,1,100
28/08/2024,23:53:41,68281591,OK,0,0,0,0,0,0,0.21035,0.06004,0.08532,0.20224,82.81641,0.00763,0.00166,1,0,100
28/08/2024,23:53:41,68281590,OK,0,0,0,0,0,0,0.21035,0.06004,0.08532,0.20224,82.81641,0.00763,0.00166,1,1,100
28/08/2024,23:53:40,68281589,OK,0,0,0,0,0,0,0.21452,0.06004,0.09164,0.19276,82.94531,0.00775,0.00017,1,0,100
28/08/2024,23:53:40,68281588,OK,0,0,0,0,0,0,0.21452,0.06004,0.09164,0.19276,82.94531,0.00775,0.00017,4,1,100
28/08/2024,23:53:40,68281587,OK,0,0,0,0,0,0,0.26251,0.06004,0.10428,0.18644,83.97266,0.00932,0.00017,1,0,100
28/08/2024,23:53:40,68281586,OK,0,0,0,0,0,0,0.26251,0.06004,0.10428,0.18644,83.97266,0.00932,0.00017,3,1,100
28/08/2024,23:53:40,68281585,OK,0,0,0,0,0,0,0.27221,0.05688,0.08216,0.20224,88.48047,0.00952,0.00017,1,0,100
28/08/2024,23:53:40,68281584,OK,0,0,0,0,0,0,0.27221,0.05688,0.08216,0.20224,88.48047,0.00952,0.00017,2,1,100
28/08/2024,23:53:40,68281583,OK,0,0,0,0,0,0,0.21327,0.06004,0.08848,0.19434,82.46875,0.00774,0.00017,1,0,100
28/08/2024,23:53:40,68281582,OK,0,0,0,0,0,0,0.21327,0.06004,0.08848,0.19434,82.46875,0.00774,0.00017,1,1,100
28/08/2024,23:53:39,68281581,OK,0,0,0,0,0,0,0.20387,0.05688,0.11376,0.2054,81.80859,0.00756,0.00017,1,0,100
28/08/2024,23:53:39,68281580,OK,0,0,0,0,0,0,0.20387,0.05688,0.11376,0.2054,81.80859,0.00756,0.00017,4,1,100
28/08/2024,23:53:39,68281579,OK,0,0,0,0,0,0,0.2593,0.06004,0.10744,0.20066,83.72266,0.00927,0.00017,1,0,100
28/08/2024,23:53:39,68281578,OK,0,0,0,0,0,0,0.2593,0.06004,0.10744,0.20066,83.72266,0.00927,0.00017,3,1,100
28/08/2024,23:53:39,68281577,OK,0,0,0,0,0,0,0.27934,0.06004,0.08848,0.18486,89.09375,0.00965,0.00017,1,0,100
28/08/2024,23:53:39,68281576,OK,0,0,0,0,0,0,0.27934,0.06004,0.08848,0.18486,89.09375,0.00965,0.00017,2,1,100
28/08/2024,23:53:39,68281575,OK,0,0,0,0,0,0,0.20226,0.06004,0.08848,0.19434,82.45312,0.00748,0.00017,1,0,100
28/08/2024,23:53:39,68281574,OK,0,0,0,0,0,0,0.20226,0.06004,0.08848,0.19434,82.45312,0.00748,0.00017,1,1,100
28/08/2024,23:53:38,68281573,OK,0,0,0,0,0,0,0.22042,0.06004,0.10112,0.18486,83.84375,0.00785,0.00017,1,0,100
28/08/2024,23:53:38,68281572,OK,0,0,0,0,0,0,0.22042,0.06004,0.10112,0.18486,83.84375,0.00785,0.00017,4,1,100
28/08/2024,23:53:38,68281571,OK,0,0,0,0,0,0,0.20734,0.06004,0.10428,0.20224,83.04687,0.00824,0.00017,1,0,100
28/08/2024,23:53:38,68281570,OK,0,0,0,0,0,0,0.20734,0.06004,0.10428,0.20224,83.04687,0.00824,0.00017,3,1,100
28/08/2024,23:53:38,68281569,OK,0,0,0,0,0,0,0.23278,0.06004,0.08848,0.1659,85.74609,0.00876,0.00017,1,0,100
28/08/2024,23:53:38,68281568,OK,0,0,0,0,0,0,0.23278,0.06004,0.08848,0.1659,85.74609,0.00876,0.00017,2,1,100
28/08/2024,23:53:38,68281567,OK,0,0,0,0,0,0,0.20249,0.06004,0.08848,0.2133,81.15234,0.0075,0.00017,1,0,100
28/08/2024,23:53:38,68281566,OK,0,0,0,0,0,0,0.20249,0.06004,0.08848,0.2133,81.15234,0.0075,0.00017,1,1,100
28/08/2024,23:53:37,68281565,OK,0,0,0,0,0,0,0.21327,0.0632,0.1106,0.1975,83.00391,0.00771,0.00017,1,0,100
28/08/2024,23:53:37,68281564,OK,0,0,0,0,0,0,0.21327,0.0632,0.1106,0.1975,83.00391,0.00771,0.00017,4,1,100
28/08/2024,23:53:37,68281563,OK,0,0,0,0,0,0,0.21318,0.06004,0.10744,0.20066,83.38672,0.00832,0.00017,1,0,100
28/08/2024,23:53:37,68281562,OK,0,0,0,0,0,0,0.21318,0.06004,0.10744,0.20066,83.38672,0.00832,0.00017,3,1,100
28/08/2024,23:53:37,68281561,OK,0,0,0,0,0,0,0.22916,0.06004,0.0948,0.19118,87.17969,0.00868,0.00017,1,0,100
28/08/2024,23:53:37,68281560,OK,0,0,0,0,0,0,0.22916,0.06004,0.0948,0.19118,87.17969,0.00868,0.00017,2,1,100
28/08/2024,23:53:37,68281559,OK,0,0,0,0,0,0,0.20594,0.06004,0.08848,0.1975,81.46094,0.00756,0.00017,1,0,100
28/08/2024,23:53:37,68281558,OK,0,0,0,0,0,0,0.20594,0.06004,0.08848,0.1975,81.46094,0.00756,0.00017,1,1,100
28/08/2024,23:53:36,68281557,OK,0,0,0,0,0,0,0.21478,0.0632,0.10428,0.18802,83.14844,0.00775,0.00017,1,0,100
28/08/2024,23:53:36,68281556,OK,0,0,0,0,0,0,0.21478,0.0632,0.10428,0.18802,83.14844,0.00775,0.00017,4,1,100
28/08/2024,23:53:36,68281555,OK,0,0,0,0,0,0,0.21039,0.06004,0.10428,0.20224,82.53906,0.00831,0.00017,1,0,100
28/08/2024,23:53:36,68281554,OK,0,0,0,0,0,0,0.21039,0.06004,0.10428,0.20224,82.53906,0.00831,0.00017,3,1,100
28/08/2024,23:53:36,68281553,OK,0,0,0,0,0,0,0.22624,0.06004,0.09164,0.17696,86.96094,0.00861,0.00017,1,0,100
28/08/2024,23:53:36,68281552,OK,0,0,0,0,0,0,0.22624,0.06004,0.09164,0.17696,86.96094,0.00861,0.00017,2,1,100
28/08/2024,23:53:36,68281551,OK,0,0,0,0,0,0,0.20476,0.0632,0.09164,0.20382,81.375,0.00756,0.00017,1,0,100
28/08/2024,23:53:35,68281550,OK,0,0,0,0,0,0,0.20476,0.0632,0.09164,0.20382,81.375,0.00756,0.00017,1,1,100
28/08/2024,23:53:35,68281549,OK,0,0,0,0,0,0,0.21703,0.0632,0.0948,0.16432,85.83203,0.0078,0.00017,1,0,100
28/08/2024,23:53:35,68281548,OK,0,0,0,0,0,0,0.21703,0.0632,0.0948,0.16432,85.83203,0.0078,0.00017,4,1,100
28/08/2024,23:53:35,68281547,OK,0,0,0,0,0,0,0.21321,0.06004,0.09796,0.19276,83.06641,0.00834,0.00017,1,0,100
28/08/2024,23:53:35,68281546,OK,0,0,0,0,0,0,0.21321,0.06004,0.09796,0.19276,83.06641,0.00834,0.00017,3,1,100
28/08/2024,23:53:35,68281545,OK,0,0,0,0,0,0,0.24317,0.06004,0.08216,0.1975,85.79687,0.00895,0.00017,1,0,100
28/08/2024,23:53:35,68281544,OK,0,0,0,0,0,0,0.24317,0.06004,0.08216,0.1975,85.79687,0.00895,0.00017,2,1,100
28/08/2024,23:53:34,68281543,OK,0,0,0,0,0,0,0.19628,0.06004,0.08216,0.21962,80.78516,0.00737,0.00017,1,0,100
28/08/2024,23:53:34,68281542,OK,0,0,0,0,0,0,0.19628,0.06004,0.08216,0.21962,80.78516,0.00737,0.00017,1,1,100
28/08/2024,23:53:34,68281541,OK,0,0,0,0,0,0,0.20518,0.0632,0.08848,0.18012,83.0625,0.00756,0.00017,1,0,100
28/08/2024,23:53:34,68281540,OK,0,0,0,0,0,0,0.20518,0.0632,0.08848,0.18012,83.0625,0.00756,0.00017,4,1,100
28/08/2024,23:53:34,68281539,OK,0,0,0,0,0,0,0.20391,0.06004,0.09796,0.21488,80.95703,0.00819,0.00017,1,0,100
28/08/2024,23:53:34,68281538,OK,0,0,0,0,0,0,0.20391,0.06004,0.09796,0.21488,80.95703,0.00819,0.00017,3,1,100
28/08/2024,23:53:34,68281537,OK,0,0,0,0,0,0,0.19999,0.06004,0.08532,0.15484,87.54687,0.00811,0.00017,1,0,100
28/08/2024,23:53:34,68281536,OK,0,0,0,0,0,0,0.19999,0.06004,0.08532,0.15484,87.54687,0.00811,0.00017,2,1,100
28/08/2024,23:53:34,68281535,OK,0,0,0,0,0,0,0.21139,0.06004,0.08848,0.21646,81.87109,0.00769,0.00017,1,0,100
28/08/2024,23:53:33,68281534,OK,0,0,0,0,0,0,0.21139,0.06004,0.08848,0.21646,81.87109,0.00769,0.00017,1,1,100
28/08/2024,23:53:33,68281533,OK,0,0,0,0,0,0,0.21471,0.06004,0.09164,0.1896,83.125,0.00773,0.00017,1,0,100
28/08/2024,23:53:33,68281532,OK,0,0,0,0,0,0,0.21471,0.06004,0.09164,0.1896,83.125,0.00773,0.00017,4,1,100
28/08/2024,23:53:33,68281531,OK,0,0,0,0,0,0,0.19059,0.06004,0.10428,0.24332,78.9375,0.00788,0.00017,1,0,100
28/08/2024,23:53:33,68281530,OK,0,0,0,0,0,0,0.19059,0.06004,0.10428,0.24332,78.9375,0.00788,0.00017,3,1,100
28/08/2024,23:53:33,68281529,OK,0,0,0,0,0,0,0.21442,0.05688,0.08532,0.1343,89.98438,0.00837,0.00017,1,0,100
28/08/2024,23:53:33,68281528,OK,0,0,0,0,0,0,0.21442,0.05688,0.08532,0.1343,89.98438,0.00837,0.00017,2,1,100
28/08/2024,23:53:33,68281527,OK,0,0,0,0,0,0,0.20805,0.06004,0.08848,0.21646,81.51563,0.00762,0.00017,1,0,100
28/08/2024,23:53:32,68281526,OK,0,0,0,0,0,0,0.20805,0.06004,0.08848,0.21646,81.51563,0.00762,0.00017,1,1,100
28/08/2024,23:53:32,68281525,OK,0,0,0,0,0,0,0.20886,0.06004,0.10112,0.19118,83.01172,0.00762,0.00017,1,0,100
28/08/2024,23:53:32,68281524,OK,0,0,0,0,0,0,0.20886,0.06004,0.10112,0.19118,83.01172,0.00762,0.00017,4,1,100
28/08/2024,23:53:32,68281523,OK,0,0,0,0,0,0,0.18927,0.06004,0.10112,0.24174,79.65625,0.00788,0.00017,1,0,100
28/08/2024,23:53:32,68281522,OK,0,0,0,0,0,0,0.18927,0.06004,0.10112,0.24174,79.65625,0.00788,0.00017,3,1,100
28/08/2024,23:53:32,68281521,OK,0,0,0,0,0,0,0.21443,0.06004,0.08216,0.14378,88.79297,0.00838,0.00017,1,0,100
28/08/2024,23:53:32,68281520,OK,0,0,0,0,0,0,0.21443,0.06004,0.08216,0.14378,88.79297,0.00838,0.00017,2,1,100
28/08/2024,23:53:32,68281519,OK,0,0,0,0,0,0,0.21169,0.0632,0.08848,0.20856,82.75391,0.00767,0.00017,1,0,100
28/08/2024,23:53:31,68281518,OK,0,0,0,0,0,0,0.21169,0.0632,0.08848,0.20856,82.75391,0.00767,0.00017,1,1,100
28/08/2024,23:53:31,68281517,OK,0,0,0,0,0,0,0.20698,0.06004,0.08848,0.19118,82.71875,0.00757,0.00017,1,0,100
