DateTime,Time,MeasurementCount,OverallJudgment,SP_No,SP_Side,S1X,S1Y,S1L,S2X,S2Y,S2L,F1X,F1Y,F1L,F2X,F2Y,F2L,OutputBufferMargin
29/08/2024,10:34.0,8441200,OK,5,1,2.42164,1.18197,0.17285,2.42487,1.22998,0.18295,2.40836,1.21786,0.1564,2.40831,1.26728,0.16896,100
29/08/2024,10:34.0,8441199,OK,5,2,2.43749,1.18449,0.19824,2.4178,1.28951,0.18374,2.4123,1.23797,0.16796,2.41768,1.25551,0.18803,100
29/08/2024,10:33.0,8441198,OK,6,1,2.42308,1.17975,0.19266,2.45202,1.27817,0.20528,2.46176,1.23551,0.20512,2.42999,1.22929,0.20968,100
29/08/2024,10:33.0,8441197,OK,6,2,2.42151,1.16772,0.18528,2.46399,1.25234,0.2096,2.46241,1.24517,0.19802,2.42384,1.25975,0.1979,100
29/08/2024,10:33.0,8441196,OK,7,1,2.42165,1.19779,0.19324,2.44927,1.23195,0.20803,2.46735,1.22514,0.2161,2.41818,1.23667,0.19981,100
29/08/2024,10:33.0,8441195,OK,7,2,2.43068,1.19633,0.18418,2.43635,1.26275,0.18796,2.449,1.23063,0.19053,2.41177,1.22707,0.17518,100
29/08/2024,10:33.0,8441194,OK,8,1,2.42181,1.20514,0.18464,2.43604,1.20672,0.17991,2.42952,1.20133,0.16338,2.39186,1.26365,0.16489,100
29/08/2024,10:33.0,8441193,OK,8,2,2.42471,1.19175,0.19153,2.4404,1.26853,0.19951,2.43244,1.24826,0.18153,2.42214,1.22263,0.19893,100
29/08/2024,10:33.0,8441192,OK,9,1,2.43988,1.19064,0.18907,2.41104,1.27865,0.1815,2.43613,1.27504,0.19663,2.46357,1.20409,0.22265,100
29/08/2024,10:33.0,8441191,OK,9,2,2.43395,1.19428,0.19545,2.42536,1.27396,0.19178,2.4459,1.27622,0.20237,2.45187,1.19936,0.22337,100
29/08/2024,10:33.0,8441190,OK,10,1,2.42664,1.19344,0.18575,2.41532,1.23466,0.18316,2.45503,1.2561,0.2131,2.45837,1.20658,0.22741,100
29/08/2024,10:33.0,8441189,OK,10,2,2.43527,1.1798,0.18008,2.42257,1.25687,0.17023,2.45729,1.27066,0.19506,2.46491,1.21105,0.21959,100
29/08/2024,10:33.0,8441188,OK,11,1,2.43974,1.17183,0.19856,2.43468,1.26692,0.19305,2.45316,1.18976,0.20126,2.44029,1.27604,0.20873,100
29/08/2024,10:33.0,8441187,OK,11,2,2.46002,1.17698,0.22401,2.44376,1.27519,0.19511,2.44586,1.1939,0.18729,2.43423,1.24848,0.20829,100
29/08/2024,10:33.0,8441186,OK,12,1,2.44473,1.18156,0.21195,2.45677,1.21145,0.21108,2.46771,1.22934,0.21199,2.44573,1.22539,0.223,100
29/08/2024,10:33.0,8441185,OK,12,2,2.43802,1.18513,0.19637,2.43432,1.26162,0.18039,2.5065,1.24375,0.24258,2.47463,1.23028,0.24302,100
29/08/2024,10:21.0,8441184,OK,1,1,2.43667,1.17833,0.20468,2.44769,1.30764,0.21002,2.44734,1.24933,0.19959,2.4295,1.19393,0.20749,100
29/08/2024,10:21.0,8441183,OK,1,2,2.42178,1.17831,0.19368,2.44361,1.2973,0.19696,2.46122,1.24774,0.20471,2.45247,1.18836,0.23439,100
29/08/2024,10:21.0,8441182,OK,2,1,2.40769,1.1715,0.17601,2.42257,1.22095,0.17093,2.46618,1.24128,0.20443,2.42235,1.23801,0.20092,100
29/08/2024,10:21.0,8441181,OK,2,2,2.42956,1.17515,0.18562,2.42457,1.28523,0.17954,2.45492,1.2242,0.19969,2.4282,1.25017,0.19401,100
29/08/2024,10:21.0,8441180,OK,3,1,2.41477,1.1783,0.17733,2.42025,1.26759,0.17257,2.43617,1.25215,0.17849,2.41989,1.23744,0.19246,100
29/08/2024,10:21.0,8441179,OK,3,2,2.41665,1.19145,0.18486,2.43944,1.25839,0.18781,2.4422,1.24387,0.1806,2.41439,1.25502,0.19284,100
29/08/2024,10:21.0,8441178,OK,4,1,2.43543,1.18737,0.19519,2.42156,1.29882,0.18484,2.43236,1.21909,0.18525,2.43108,1.21894,0.20069,100
29/08/2024,10:21.0,8441177,OK,4,2,2.42437,1.18534,0.1972,2.43607,1.25691,0.19236,2.44948,1.2504,0.19577,2.41925,1.23746,0.20221,100
29/08/2024,10:21.0,8441176,OK,5,1,2.42371,1.18078,0.17784,2.42255,1.23987,0.18054,2.40251,1.20498,0.15034,2.41054,1.26256,0.17423,100
29/08/2024,10:20.0,8441175,OK,5,2,2.43287,1.19244,0.1975,2.43158,1.26063,0.18599,2.42581,1.20915,0.17023,2.41292,1.25331,0.18756,100
29/08/2024,10:20.0,8441174,OK,6,1,2.40652,1.17778,0.18022,2.44779,1.26226,0.20255,2.47079,1.26673,0.2155,2.4364,1.23386,0.22029,100
29/08/2024,10:20.0,8441173,OK,6,2,2.43357,1.18912,0.19653,2.45471,1.25008,0.22706,2.4556,1.20438,0.21763,2.41895,1.27084,0.1913,100
29/08/2024,10:20.0,8441172,OK,7,1,2.42111,1.20261,0.18521,2.44613,1.23724,0.2083,2.46146,1.22517,0.21361,2.4224,1.24147,0.19638,100
29/08/2024,10:20.0,8441171,OK,7,2,2.43144,1.18526,0.19407,2.43022,1.25626,0.18436,2.45316,1.2446,0.19729,2.42359,1.20928,0.19621,100
29/08/2024,10:20.0,8441170,OK,8,1,2.42901,1.19123,0.19417,2.42782,1.21339,0.19088,2.41117,1.20871,0.16424,2.40739,1.25492,0.18235,100
29/08/2024,10:20.0,8441169,OK,8,2,2.41608,1.19575,0.19225,2.44403,1.26541,0.19713,2.43745,1.24829,0.1806,2.42583,1.21147,0.21206,100
29/08/2024,10:20.0,8441168,OK,9,1,2.42068,1.19475,0.18121,2.43081,1.2791,0.17884,2.45699,1.26597,0.19502,2.44,1.21824,0.21055,100
29/08/2024,10:20.0,8441167,OK,9,2,2.41752,1.19573,0.18663,2.43775,1.28324,0.18528,2.45982,1.27822,0.19733,2.44104,1.19655,0.22014,100
29/08/2024,10:20.0,8441166,OK,10,1,2.42336,1.19673,0.18455,2.41943,1.26184,0.18471,2.45602,1.25526,0.2113,2.44214,1.22772,0.21318,100
29/08/2024,10:20.0,8441165,OK,10,2,2.43296,1.18746,0.19888,2.4272,1.22262,0.19235,2.46404,1.26767,0.21938,2.469,1.20233,0.24489,100
29/08/2024,10:20.0,8441164,OK,11,1,2.43838,1.17005,0.21306,2.44318,1.27331,0.19986,2.44345,1.19861,0.19034,2.43786,1.26705,0.22285,100
29/08/2024,10:20.0,8441163,OK,11,2,2.4611,1.17783,0.22221,2.43469,1.27813,0.19304,2.44206,1.19646,0.19019,2.43495,1.24951,0.20587,100
29/08/2024,10:20.0,8441162,OK,12,1,2.44278,1.17865,0.21252,2.44913,1.17328,0.21021,2.4742,1.22641,0.2253,2.45413,1.2271,0.23384,100
29/08/2024,10:20.0,8441161,OK,12,2,2.44086,1.18749,0.21071,2.43491,1.26369,0.19381,2.49843,1.24715,0.24733,2.48723,1.22646,0.2671,100
29/08/2024,10:08.0,8441160,OK,1,1,2.42833,1.17723,0.19581,2.4581,1.28895,0.21444,2.45557,1.27912,0.20191,2.41906,1.20412,0.19655,100
29/08/2024,10:08.0,8441159,OK,1,2,2.42826,1.18655,0.19723,2.44874,1.28742,0.19934,2.45185,1.24088,0.19257,2.42657,1.19944,0.20557,100
29/08/2024,10:08.0,8441158,OK,2,1,2.42281,1.16952,0.18447,2.40823,1.21885,0.17808,2.45887,1.2564,0.21906,2.43744,1.23955,0.20861,100
29/08/2024,10:08.0,8441157,OK,2,2,2.4147,1.18331,0.18522,2.4482,1.26316,0.18712,2.46751,1.23331,0.19663,2.40386,1.25977,0.185,100
29/08/2024,10:08.0,8441156,OK,3,1,2.43102,1.17606,0.18709,2.41241,1.27972,0.17332,2.42565,1.22942,0.1763,2.43688,1.22888,0.20266,100
29/08/2024,10:08.0,8441155,OK,3,2,2.41643,1.19288,0.18547,2.43687,1.26161,0.18843,2.43407,1.20058,0.17579,2.4013,1.2683,0.18055,100
29/08/2024,10:08.0,8441154,OK,4,1,2.42708,1.18747,0.18947,2.42853,1.29601,0.18176,2.44423,1.21322,0.18742,2.42184,1.23397,0.19423,100
29/08/2024,10:07.0,8441153,OK,4,2,2.4356,1.1673,0.19504,2.41723,1.29515,0.18032,2.44324,1.26313,0.19619,2.43747,1.226,0.20662,100
29/08/2024,10:07.0,8441152,OK,5,1,2.4186,1.17904,0.18571,2.43365,1.2388,0.19574,2.41113,1.20984,0.16318,2.39764,1.2753,0.17456,100
29/08/2024,10:07.0,8441151,OK,5,2,2.42841,1.19928,0.18778,2.4561,1.26175,0.20088,2.41412,1.18795,0.14903,2.37886,1.28758,0.14838,100
29/08/2024,10:07.0,8441150,OK,6,1,2.40839,1.17958,0.18194,2.44643,1.2801,0.19964,2.46623,1.23565,0.2096,2.4336,1.23128,0.21733,100
29/08/2024,10:07.0,8441149,OK,6,2,2.43963,1.17021,0.19645,2.45084,1.27203,0.22014,2.44469,1.23544,0.20372,2.43206,1.2628,0.19808,100
29/08/2024,10:07.0,8441148,OK,7,1,2.43462,1.18699,0.19478,2.43001,1.25156,0.19365,2.45701,1.24396,0.21065,2.4326,1.22197,0.20259,100
29/08/2024,10:07.0,8441147,OK,7,2,2.41982,1.19187,0.17806,2.43794,1.27225,0.1894,2.4682,1.24202,0.20963,2.41252,1.23763,0.18071,100
29/08/2024,10:07.0,8441146,OK,8,1,2.41549,1.18449,0.18028,2.43075,1.21647,0.17604,2.42352,1.23044,0.15872,2.40131,1.25205,0.17636,100
29/08/2024,10:07.0,8441145,OK,8,2,2.42741,1.17961,0.18958,2.42277,1.26926,0.18406,2.43034,1.24831,0.18158,2.43608,1.21567,0.20814,100
29/08/2024,10:07.0,8441144,OK,9,1,2.41795,1.1911,0.18977,2.4427,1.28076,0.18749,2.46006,1.23914,0.19508,2.43678,1.21151,0.21871,100
29/08/2024,10:07.0,8441143,OK,9,2,2.42627,1.18674,0.18241,2.41939,1.27891,0.18519,2.44494,1.27928,0.2008,2.45534,1.19282,0.22147,100
29/08/2024,10:07.0,8441142,OK,10,1,2.43514,1.19952,0.18881,2.42602,1.23036,0.17868,2.45255,1.23398,0.19525,2.43424,1.21762,0.19786,100
29/08/2024,10:07.0,8441141,OK,10,2,2.43634,1.18417,0.18277,2.42018,1.2461,0.18124,2.44801,1.26637,0.19935,2.46999,1.2009,0.22631,100
29/08/2024,10:07.0,8441140,OK,11,1,2.43627,1.17329,0.20907,2.43729,1.27773,0.19323,2.45806,1.17995,0.20425,2.43618,1.27765,0.21924,100
29/08/2024,10:07.0,8441139,OK,11,2,2.46371,1.16482,0.2208,2.42675,1.2793,0.18308,2.44102,1.21469,0.18713,2.44438,1.24044,0.21122,100
29/08/2024,10:06.0,8441138,OK,12,1,2.44874,1.18805,0.20258,2.45843,1.1937,0.20315,2.46697,1.2189,0.20171,2.45108,1.228,0.2149,100
29/08/2024,10:06.0,8441137,OK,12,2,2.43424,1.18775,0.20251,2.43178,1.2573,0.18949,2.5041,1.25142,0.25182,2.47488,1.22896,0.25316,100
29/08/2024,09:55.0,8441136,OK,1,1,2.42757,1.18602,0.19758,2.45818,1.27055,0.21153,2.46132,1.25001,0.20471,2.424,1.19428,0.20402,100
29/08/2024,09:55.0,8441135,OK,1,2,2.42682,1.18491,0.18983,2.44348,1.26362,0.20302,2.45864,1.25516,0.20817,2.45407,1.19566,0.22707,100
29/08/2024,09:55.0,8441134,OK,2,1,2.41419,1.17609,0.18166,2.43126,1.22605,0.17849,2.46769,1.24688,0.2048,2.42335,1.24004,0.20107,100
29/08/2024,09:55.0,8441133,OK,2,2,2.44262,1.18404,0.1863,2.41908,1.28362,0.17953,2.43385,1.19269,0.1834,2.43438,1.25299,0.18737,100
29/08/2024,09:55.0,8441132,OK,3,1,2.42514,1.18212,0.18326,2.41838,1.26973,0.1786,2.43153,1.25769,0.18172,2.43306,1.23584,0.20095,100
29/08/2024,09:54.0,8441131,OK,3,2,2.42436,1.1912,0.18389,2.4233,1.27679,0.18282,2.43345,1.22344,0.18279,2.42335,1.27303,0.19258,100
29/08/2024,09:54.0,8441130,OK,4,1,2.42995,1.18818,0.18784,2.43183,1.25928,0.19053,2.43716,1.25329,0.18586,2.44449,1.2298,0.21221,100
29/08/2024,09:54.0,8441129,OK,4,2,2.42984,1.1829,0.19157,2.42493,1.26476,0.18251,2.46462,1.23251,0.21213,2.41797,1.25176,0.18955,100
29/08/2024,09:54.0,8441128,OK,5,1,2.42572,1.18458,0.18947,2.43673,1.22969,0.19909,2.41116,1.19263,0.16341,2.40826,1.26732,0.18174,100
29/08/2024,09:54.0,8441127,OK,5,2,2.44255,1.19992,0.19154,2.41829,1.25974,0.17022,2.41599,1.21238,0.15771,2.41891,1.24446,0.17769,100
29/08/2024,09:54.0,8441126,OK,6,1,2.4261,1.19888,0.18476,2.44469,1.24171,0.20722,2.45977,1.22652,0.21225,2.43382,1.23868,0.20229,100
29/08/2024,09:54.0,8441125,OK,6,2,2.4216,1.17657,0.18658,2.46587,1.25358,0.22045,2.47236,1.21292,0.21696,2.40288,1.28184,0.17788,100
29/08/2024,09:54.0,8441124,OK,7,1,2.41414,1.18432,0.18638,2.44747,1.25155,0.19715,2.47745,1.23778,0.21716,2.42301,1.23543,0.20548,100
29/08/2024,09:54.0,8441123,OK,7,2,2.42235,1.19161,0.1896,2.44365,1.2786,0.19416,2.46951,1.23373,0.21013,2.41994,1.22602,0.19728,100
29/08/2024,09:54.0,8441122,OK,8,1,2.4376,1.19249,0.18557,2.41893,1.21906,0.17269,2.40897,1.22463,0.15282,2.4198,1.24002,0.17749,100
29/08/2024,09:54.0,8441121,OK,8,2,2.42998,1.18096,0.1842,2.42398,1.26409,0.18967,2.43118,1.24344,0.18675,2.43758,1.23012,0.20141,100
29/08/2024,09:54.0,8441120,OK,9,1,2.42376,1.19879,0.18732,2.4289,1.27652,0.18662,2.45278,1.27668,0.20052,2.44948,1.20333,0.22304,100
29/08/2024,09:54.0,8441119,OK,9,2,2.42416,1.19488,0.18716,2.41829,1.27006,0.18146,2.46081,1.27869,0.21405,2.45946,1.19489,0.23248,100
29/08/2024,09:54.0,8441118,OK,10,1,2.4256,1.19917,0.19823,2.43739,1.23591,0.19521,2.45858,1.2523,0.20636,2.44145,1.21167,0.2241,100
29/08/2024,09:54.0,8441117,OK,10,2,2.43114,1.17612,0.17711,2.42277,1.25954,0.17789,2.46732,1.26841,0.21257,2.46942,1.20889,0.22517,100
29/08/2024,09:53.0,8441116,OK,11,1,2.44519,1.17169,0.20587,2.4346,1.27344,0.18964,2.45198,1.19228,0.19688,2.44223,1.27437,0.21273,100
29/08/2024,09:53.0,8441115,OK,11,2,2.46843,1.16788,0.23472,2.42711,1.27832,0.19458,2.44303,1.2178,0.20026,2.44653,1.24185,0.22252,100
29/08/2024,09:53.0,8441114,OK,12,1,2.43727,1.18647,0.20312,2.45287,1.18024,0.21026,2.4803,1.22231,0.22773,2.45992,1.23329,0.23573,100
29/08/2024,09:53.0,8441113,OK,12,2,2.43911,1.19611,0.19377,2.43112,1.26014,0.18757,2.50393,1.23651,0.25031,2.49347,1.22896,0.258,100
29/08/2024,09:42.0,8441112,OK,1,1,2.43232,1.19573,0.1842,2.45455,1.2943,0.20055,2.4509,1.27002,0.18688,2.41597,1.199,0.17786,100
29/08/2024,09:42.0,8441111,OK,1,2,2.4297,1.17627,0.18545,2.43477,1.29949,0.18246,2.45063,1.2663,0.18829,2.44273,1.18736,0.20847,100
29/08/2024,09:42.0,8441110,OK,2,1,2.41766,1.1656,0.18325,2.42279,1.23567,0.17668,2.46046,1.26291,0.20432,2.42254,1.23396,0.19817,100
29/08/2024,09:42.0,8441109,OK,2,2,2.43277,1.1739,0.19787,2.42549,1.26685,0.18905,2.44986,1.23876,0.20335,2.4277,1.24663,0.20256,100
29/08/2024,09:41.0,8441108,OK,3,1,2.4262,1.1807,0.19518,2.42349,1.26788,0.18327,2.42876,1.23346,0.17854,2.43023,1.22611,0.2092,100
29/08/2024,09:41.0,8441107,OK,3,2,2.41988,1.1794,0.17996,2.43333,1.25803,0.1809,2.43015,1.22482,0.16774,2.41709,1.27128,0.18725,100
29/08/2024,09:41.0,8441106,OK,4,1,2.4293,1.18302,0.1949,2.42257,1.26964,0.18279,2.43118,1.26258,0.18139,2.42786,1.22792,0.20338,100
29/08/2024,09:41.0,8441105,OK,4,2,2.43667,1.18232,0.19426,2.42771,1.26955,0.19383,2.48783,1.26694,0.24399,2.43055,1.23676,0.19777,100
29/08/2024,09:41.0,8441104,OK,5,1,2.4098,1.17178,0.17566,2.42608,1.22187,0.17533,2.4179,1.21914,0.15714,2.40164,1.26258,0.17773,100
29/08/2024,09:41.0,8441103,OK,5,2,2.42759,1.19939,0.18526,2.42271,1.26685,0.17978,2.42132,1.22085,0.16824,2.40959,1.26731,0.17702,100
29/08/2024,09:41.0,8441102,OK,6,1,2.42196,1.17984,0.18484,2.4352,1.25026,0.19258,2.46103,1.22361,0.20837,2.43824,1.23387,0.21103,100
29/08/2024,09:41.0,8441101,OK,6,2,2.43154,1.17126,0.1826,2.46083,1.26375,0.20763,2.45516,1.23095,0.19189,2.41133,1.26649,0.17218,100
29/08/2024,09:41.0,8441100,OK,7,1,2.43566,1.19157,0.18708,2.42625,1.26009,0.19084,2.45472,1.23279,0.20912,2.43471,1.23465,0.19577,100
29/08/2024,09:41.0,8441099,OK,7,2,2.41588,1.18557,0.18933,2.44725,1.26507,0.18669,2.46727,1.25282,0.19677,2.41155,1.21356,0.19523,100
29/08/2024,09:41.0,8441098,OK,8,1,2.4265,1.19809,0.19122,2.43934,1.20473,0.18265,2.41734,1.2226,0.15054,2.39213,1.24568,0.16705,100
29/08/2024,09:41.0,8441097,OK,8,2,2.42581,1.18577,0.18857,2.4291,1.26046,0.18718,2.42609,1.27856,0.17422,2.41995,1.21376,0.19266,100
29/08/2024,09:41.0,8441096,OK,9,1,2.42256,1.19226,0.19111,2.41916,1.30528,0.18521,2.45069,1.27341,0.20667,2.43481,1.21244,0.21332,100
29/08/2024,09:41.0,8441095,OK,9,2,2.42573,1.19731,0.19076,2.42589,1.27405,0.18289,2.45792,1.26078,0.20491,2.44961,1.1906,0.22466,100
29/08/2024,09:40.0,8441094,OK,10,1,2.43269,1.18697,0.19166,2.42958,1.23694,0.18347,2.44545,1.27162,0.18942,2.44705,1.20594,0.21598,100
29/08/2024,09:40.0,8441093,OK,10,2,2.4243,1.1806,0.19605,2.42695,1.25522,0.1842,2.47145,1.26352,0.21867,2.46286,1.20125,0.24463,100
29/08/2024,09:40.0,8441092,OK,11,1,2.43941,1.17147,0.21452,2.4438,1.26889,0.19476,2.44231,1.19483,0.18365,2.43017,1.26322,0.21579,100
29/08/2024,09:40.0,8441091,OK,11,2,2.46912,1.17351,0.23235,2.43821,1.28043,0.19546,2.43531,1.2185,0.18247,2.43825,1.2363,0.21139,100
29/08/2024,09:40.0,8441090,OK,12,1,2.45212,1.18813,0.20807,2.45285,1.22244,0.20461,2.4587,1.23018,0.20049,2.45016,1.22025,0.21604,100
29/08/2024,09:40.0,8441089,OK,12,2,2.43378,1.18671,0.19463,2.43258,1.25057,0.18428,2.5046,1.24533,0.2463,2.46793,1.23379,0.23876,100
29/08/2024,09:29.0,8441088,OK,1,1,2.44048,1.18256,0.19973,2.45099,1.28178,0.21586,2.448,1.24802,0.2027,2.43474,1.19951,0.20392,100
29/08/2024,09:29.0,8441087,OK,1,2,2.424,1.18863,0.18037,2.44239,1.27378,0.18916,2.45978,1.25868,0.19656,2.45027,1.18612,0.21665,100
29/08/2024,09:28.0,8441086,OK,2,1,2.42018,1.17289,0.17476,2.41676,1.22725,0.17503,2.45919,1.24515,0.2076,2.44297,1.24393,0.20717,100
29/08/2024,09:28.0,8441085,OK,2,2,2.43438,1.18652,0.18814,2.42253,1.27846,0.18662,2.45183,1.24155,0.20568,2.42957,1.25476,0.19281,100
29/08/2024,09:28.0,8441084,OK,3,1,2.4287,1.18464,0.19443,2.42342,1.25512,0.18173,2.43466,1.25067,0.18297,2.43521,1.23065,0.2109,100
29/08/2024,09:28.0,8441083,OK,3,2,2.42115,1.18444,0.19568,2.43987,1.26131,0.18999,2.4348,1.23948,0.175,2.40608,1.2558,0.191,100
29/08/2024,09:28.0,8441082,OK,4,1,2.42583,1.18956,0.19968,2.43674,1.26937,0.19002,2.443,1.25336,0.18632,2.42944,1.22451,0.21342,100
29/08/2024,09:28.0,8441081,OK,4,2,2.4378,1.18144,0.2025,2.42663,1.29288,0.18364,2.44397,1.2719,0.19096,2.43387,1.2176,0.20855,100
29/08/2024,09:28.0,8441080,OK,5,1,2.41975,1.18008,0.1853,2.42802,1.24192,0.18914,2.41173,1.21442,0.16281,2.40693,1.25896,0.18231,100
29/08/2024,09:28.0,8441079,OK,5,2,2.42549,1.20012,0.18505,2.43564,1.25678,0.18918,2.4251,1.20233,0.16855,2.40671,1.27179,0.17616,100
29/08/2024,09:28.0,8441078,OK,6,1,2.40394,1.17968,0.17891,2.44871,1.26485,0.19503,2.48519,1.26554,0.22146,2.43585,1.22805,0.22116,100
29/08/2024,09:28.0,8441077,OK,6,2,2.42443,1.1762,0.19527,2.46419,1.24985,0.22771,2.46033,1.22279,0.21383,2.39928,1.27422,0.18002,100
29/08/2024,09:28.0,8441076,OK,7,1,2.42334,1.20367,0.19107,2.4621,1.24266,0.21452,2.47571,1.20558,0.21819,2.41309,1.24938,0.19091,100
29/08/2024,09:28.0,8441075,OK,7,2,2.42469,1.17891,0.19382,2.423,1.28799,0.18609,2.46237,1.254,0.21541,2.43943,1.20637,0.21853,100
29/08/2024,09:28.0,8441074,OK,8,1,2.42642,1.19062,0.19457,2.42787,1.22714,0.18899,2.41483,1.21155,0.16594,2.40725,1.25097,0.18533,100
29/08/2024,09:28.0,8441073,OK,8,2,2.4243,1.18234,0.18885,2.43506,1.27603,0.18459,2.43006,1.24646,0.16964,2.42281,1.21116,0.1974,100
29/08/2024,09:27.0,8441072,OK,9,1,2.41802,1.19021,0.18133,2.42768,1.2893,0.18409,2.46059,1.27114,0.20699,2.45242,1.21807,0.2257,100
29/08/2024,09:27.0,8441071,OK,9,2,2.43347,1.18585,0.18282,2.41132,1.29024,0.16716,2.44605,1.29521,0.19197,2.46055,1.18876,0.21991,100
29/08/2024,09:27.0,8441070,OK,10,1,2.42143,1.18671,0.18663,2.42821,1.24317,0.17837,2.46535,1.26184,0.20545,2.44543,1.20997,0.22066,100
29/08/2024,09:27.0,8441069,OK,10,2,2.44012,1.17661,0.19479,2.42773,1.23789,0.18576,2.45825,1.27332,0.20651,2.46263,1.20615,0.22716,100
29/08/2024,09:27.0,8441068,OK,11,1,2.45244,1.17271,0.21916,2.43236,1.27315,0.19653,2.43911,1.19443,0.19306,2.44389,1.25776,0.22037,100
29/08/2024,09:27.0,8441067,OK,11,2,2.46439,1.16248,0.2278,2.43551,1.2926,0.19564,2.43985,1.2047,0.18977,2.44491,1.25192,0.21808,100
29/08/2024,09:27.0,8441066,OK,12,1,2.4633,1.18601,0.20657,2.4297,1.22183,0.20692,2.45422,1.22595,0.22165,2.47561,1.23133,0.22816,100
29/08/2024,09:27.0,8441065,OK,12,2,2.43857,1.19829,0.20318,2.43556,1.24245,0.19835,2.49261,1.23372,0.24539,2.48094,1.22722,0.25548,100
29/08/2024,09:15.0,8441064,OK,1,1,2.43927,1.18875,0.20856,2.45832,1.29991,0.2169,2.44929,1.24388,0.19789,2.40717,1.20032,0.18647,100
29/08/2024,09:15.0,8441063,OK,1,2,2.41794,1.18066,0.18411,2.43276,1.288,0.20701,2.44938,1.27547,0.21359,2.45489,1.20268,0.23094,100
29/08/2024,09:15.0,8441062,OK,2,1,2.41962,1.16644,0.17537,2.4223,1.24445,0.17823,2.45487,1.24831,0.20083,2.43165,1.24094,0.19711,100
29/08/2024,09:15.0,8441061,OK,2,2,2.43883,1.17138,0.189,2.42014,1.28263,0.18186,2.44694,1.23559,0.19831,2.4322,1.26176,0.19162,100
29/08/2024,09:15.0,8441060,OK,3,1,2.41804,1.18397,0.18521,2.43862,1.26718,0.18419,2.44553,1.22249,0.18128,2.40493,1.24779,0.18237,100
29/08/2024,09:15.0,8441059,OK,3,2,2.43201,1.18465,0.19116,2.43074,1.25804,0.19025,2.42418,1.19653,0.17347,2.41855,1.26737,0.18737,100
29/08/2024,09:15.0,8441058,OK,4,1,2.42707,1.18886,0.18268,2.44982,1.2576,0.19374,2.43824,1.24557,0.17216,2.40841,1.24464,0.17405,100
29/08/2024,09:15.0,8441057,OK,4,2,2.44355,1.17912,0.18711,2.41964,1.29002,0.17432,2.43427,1.24727,0.17864,2.43369,1.23352,0.18684,100
29/08/2024,09:15.0,8441056,OK,5,1,2.41514,1.18966,0.18023,2.42778,1.23885,0.18835,2.41447,1.21357,0.16499,2.40081,1.26767,0.17574,100
29/08/2024,09:15.0,8441055,OK,5,2,2.43981,1.1946,0.19388,2.42861,1.26964,0.19613,2.41353,1.20046,0.17046,2.40302,1.27899,0.16634,100
29/08/2024,09:15.0,8441054,OK,6,1,2.433,1.17803,0.19167,2.43839,1.24653,0.19739,2.44865,1.23833,0.19765,2.43565,1.22826,0.20413,100
29/08/2024,09:15.0,8441053,OK,6,2,2.44179,1.17939,0.19012,2.45178,1.25556,0.21132,2.44545,1.24134,0.19493,2.4297,1.25177,0.18745,100
29/08/2024,09:15.0,8441052,OK,7,1,2.42578,1.19719,0.1829,2.44018,1.24548,0.1861,2.47054,1.2341,0.20647,2.41966,1.2256,0.18678,100
29/08/2024,09:15.0,8441051,OK,7,2,2.44293,1.18431,0.18916,2.41878,1.29263,0.17919,2.43476,1.26297,0.18494,2.44496,1.20923,0.201,100
29/08/2024,09:15.0,8441050,OK,8,1,2.43082,1.19143,0.18512,2.41999,1.21226,0.17685,2.41169,1.22816,0.15867,2.4085,1.24646,0.17254,100
29/08/2024,09:14.0,8441049,OK,8,2,2.42923,1.18694,0.17623,2.4238,1.27489,0.18075,2.42182,1.26937,0.16878,2.43834,1.21789,0.19513,100
29/08/2024,09:14.0,8441048,OK,9,1,2.42704,1.18546,0.1927,2.42821,1.29987,0.18197,2.44799,1.27301,0.19177,2.44187,1.20591,0.21755,100
29/08/2024,09:14.0,8441047,OK,9,2,2.42481,1.19444,0.17895,2.42309,1.28761,0.17077,2.45089,1.28832,0.18857,2.45063,1.19126,0.21478,100
29/08/2024,09:14.0,8441046,OK,10,1,2.4233,1.18916,0.19857,2.43145,1.24891,0.18738,2.45743,1.25705,0.20331,2.43705,1.20338,0.22236,100
29/08/2024,09:14.0,8441045,OK,10,2,2.4426,1.18466,0.20404,2.42436,1.25986,0.19283,2.45757,1.24171,0.21597,2.45831,1.20602,0.22964,100
29/08/2024,09:14.0,8441044,OK,11,1,2.44124,1.17001,0.21549,2.44164,1.27616,0.19131,2.44871,1.20019,0.18878,2.42934,1.26062,0.2141,100
29/08/2024,09:14.0,8441043,OK,11,2,2.47341,1.16749,0.23431,2.43423,1.29014,0.19167,2.42791,1.22336,0.17519,2.43491,1.22811,0.20566,100
29/08/2024,09:14.0,8441042,OK,12,1,2.44573,1.18008,0.21143,2.46624,1.22424,0.2107,2.474,1.22642,0.20842,2.43568,1.22535,0.21157,100
29/08/2024,09:14.0,8441041,OK,12,2,2.44007,1.19389,0.20796,2.44422,1.24331,0.20093,2.49591,1.20798,0.24264,2.46705,1.23074,0.24494,100
29/08/2024,09:02.0,8441040,OK,1,1,2.42532,1.18199,0.18719,2.44983,1.289,0.20785,2.45388,1.26389,0.20185,2.43703,1.20008,0.20887,100
